0.100 1.03605E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.03605E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.200 2.16749E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.16749E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.300 3.26408E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.26408E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.400 4.55310E-02 0.00000E+00 0.00000E+00 0.00000E+00 4.55310E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.500 6.65913E-02 0.00000E+00 0.00000E+00 0.00000E+00 6.65913E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.600 7.92374E-02 0.00000E+00 0.00000E+00 0.00000E+00 7.92374E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.700 9.58537E-02 0.00000E+00 0.00000E+00 0.00000E+00 9.58537E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.800 1.21514E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.21514E-01 0.00000E+00 0.00000E+00 0.00000E+00
0.900 1.54353E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.54353E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.000 1.81318E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.81318E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.100 1.97615E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.97615E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.200 2.21853E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.21853E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.300 2.45792E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.45792E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.400 2.67805E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.67805E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.500 2.96756E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.96756E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.600 3.23537E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.23537E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.700 3.68962E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.68962E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.800 4.03585E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.03585E-01 0.00000E+00 0.00000E+00 0.00000E+00
1.900 4.33846E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.33846E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.000 4.77892E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.77892E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.200 5.56747E-01 0.00000E+00 0.00000E+00 0.00000E+00 5.56747E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.400 6.11230E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.11230E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.600 6.54724E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.54724E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.800 6.91460E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.91460E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.000 7.21403E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.21403E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.200 7.42083E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.42083E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.400 7.48746E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.48746E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.600 7.46686E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.46686E-01 0.00000E+00 0.00000E+00 0.00000E+00
3.800 7.41486E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.41486E-01 0.00000E+00 0.00000E+00 0.00000E+00
4.000 7.32466E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.32466E-01 0.00000E+00 0.00000E+00 0.00000E+00
4.500 6.92324E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.92324E-01 0.00000E+00 0.00000E+00 0.00000E+00
5.000 6.23000E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.23000E-01 0.00000E+00 0.00000E+00 0.00000E+00
5.500 5.58764E-01 0.00000E+00 0.00000E+00 0.00000E+00 5.58764E-01 0.00000E+00 0.00000E+00 0.00000E+00
6.000 4.99904E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.99904E-01 0.00000E+00 0.00000E+00 0.00000E+00
6.500 4.29256E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.29256E-01 0.00000E+00 0.00000E+00 0.00000E+00
7.000 3.57631E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.57631E-01 0.00000E+00 0.00000E+00 0.00000E+00
7.500 3.14122E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.14122E-01 0.00000E+00 0.00000E+00 0.00000E+00
8.000 2.66243E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.66243E-01 0.00000E+00 0.00000E+00 0.00000E+00
8.500 2.17106E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.17106E-01 0.00000E+00 0.00000E+00 0.00000E+00
9.000 1.82203E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.82203E-01 0.00000E+00 0.00000E+00 0.00000E+00
