0.100 2.68410E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.68410E-03 0.00000E+00 0.00000E+00 0.00000E+00
0.200 4.88483E-03 0.00000E+00 0.00000E+00 0.00000E+00 4.88483E-03 0.00000E+00 0.00000E+00 0.00000E+00
0.300 9.46233E-03 0.00000E+00 0.00000E+00 0.00000E+00 9.46233E-03 0.00000E+00 0.00000E+00 0.00000E+00
0.400 1.23419E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.23419E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.500 1.51524E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.51524E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.600 1.79127E-02 0.00000E+00 0.00000E+00 0.00000E+00 1.79127E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.700 2.03409E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.03409E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.800 2.26295E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.26295E-02 0.00000E+00 0.00000E+00 0.00000E+00
0.900 2.60071E-02 0.00000E+00 0.00000E+00 0.00000E+00 2.60071E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.000 3.15576E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.15576E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.100 3.56548E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.56548E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.200 3.91606E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.91606E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.300 4.53924E-02 0.00000E+00 0.00000E+00 0.00000E+00 4.53924E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.400 4.96547E-02 0.00000E+00 0.00000E+00 0.00000E+00 4.96547E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.500 5.48955E-02 0.00000E+00 0.00000E+00 0.00000E+00 5.48955E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.600 6.03738E-02 0.00000E+00 0.00000E+00 0.00000E+00 6.03738E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.700 6.50010E-02 0.00000E+00 0.00000E+00 0.00000E+00 6.50010E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.800 7.03186E-02 0.00000E+00 0.00000E+00 0.00000E+00 7.03186E-02 0.00000E+00 0.00000E+00 0.00000E+00
1.900 7.60821E-02 0.00000E+00 0.00000E+00 0.00000E+00 7.60821E-02 0.00000E+00 0.00000E+00 0.00000E+00
2.000 8.40492E-02 0.00000E+00 0.00000E+00 0.00000E+00 8.40492E-02 0.00000E+00 0.00000E+00 0.00000E+00
2.200 9.24015E-02 0.00000E+00 0.00000E+00 0.00000E+00 9.24015E-02 0.00000E+00 0.00000E+00 0.00000E+00
2.400 1.01437E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.01437E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.600 1.10098E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.10098E-01 0.00000E+00 0.00000E+00 0.00000E+00
2.800 1.15784E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.15784E-01 0.00000E+00 0.00000E+00 0.00000E+00
