2.400 1.80037E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.80037E+01
2.600 1.68531E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.68531E+01
2.800 1.63109E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.63109E+01
3.000 1.50061E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.50061E+01
3.200 1.44579E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.44579E+01
3.400 1.33946E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.33946E+01
3.600 1.26222E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.26222E+01
3.800 1.17076E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.17076E+01
4.000 1.09257E+01 0.00000E+00 0.00000E+00 0.00000E+00 1.09257E+01
4.500 9.37871E+00 0.00000E+00 0.00000E+00 0.00000E+00 9.37871E+00
5.000 7.89792E+00 0.00000E+00 0.00000E+00 0.00000E+00 7.89792E+00
5.500 6.73146E+00 0.00000E+00 0.00000E+00 0.00000E+00 6.73146E+00
6.000 5.82386E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.82386E+00
6.500 4.97102E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.97102E+00
7.000 4.24557E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.24557E+00
7.500 3.65859E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.65859E+00
8.000 3.10941E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.10941E+00
8.500 2.59210E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.59210E+00
9.000 2.18445E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.18445E+00
9.500 1.86778E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.86778E+00
10.000 1.56143E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.56143E+00
10.500 1.29919E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.29919E+00
11.000 1.10394E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.10394E+00
11.500 9.24027E-01 0.00000E+00 0.00000E+00 0.00000E+00 9.24027E-01
12.000 7.86221E-01 0.00000E+00 0.00000E+00 0.00000E+00 7.86221E-01
12.500 6.37729E-01 0.00000E+00 0.00000E+00 0.00000E+00 6.37729E-01
13.000 5.47443E-01 0.00000E+00 0.00000E+00 0.00000E+00 5.47443E-01
13.500 4.47917E-01 0.00000E+00 0.00000E+00 0.00000E+00 4.47917E-01
14.000 3.83178E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.83178E-01
14.500 3.15968E-01 0.00000E+00 0.00000E+00 0.00000E+00 3.15968E-01
15.000 2.59457E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.59457E-01
15.500 2.23739E-01 0.00000E+00 0.00000E+00 0.00000E+00 2.23739E-01
16.000 1.78551E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.78551E-01
16.500 1.51686E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.51686E-01
17.000 1.27637E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.27637E-01
17.500 1.00385E-01 0.00000E+00 0.00000E+00 0.00000E+00 1.00385E-01
18.000 8.60222E-02 0.00000E+00 0.00000E+00 0.00000E+00 8.60222E-02
18.500 7.20910E-02 0.00000E+00 0.00000E+00 0.00000E+00 7.20910E-02
19.000 5.68402E-02 0.00000E+00 0.00000E+00 0.00000E+00 5.68402E-02
19.500 4.78704E-02 0.00000E+00 0.00000E+00 0.00000E+00 4.78704E-02
20.000 3.90494E-02 0.00000E+00 0.00000E+00 0.00000E+00 3.90494E-02
