0.200 5.17135E-05 0.00000E+00 0.00000E+00 0.00000E+00 5.17135E-05 0.00000E+00 0.00000E+00 0.00000E+00
0.300 7.36300E-05 0.00000E+00 0.00000E+00 0.00000E+00 7.36300E-05 0.00000E+00 0.00000E+00 0.00000E+00
0.400 3.68216E-04 0.00000E+00 0.00000E+00 0.00000E+00 3.68216E-04 0.00000E+00 0.00000E+00 0.00000E+00
0.500 4.38663E-04 0.00000E+00 0.00000E+00 0.00000E+00 4.38663E-04 0.00000E+00 0.00000E+00 0.00000E+00
0.600 7.73645E-04 0.00000E+00 0.00000E+00 0.00000E+00 7.73645E-04 0.00000E+00 0.00000E+00 0.00000E+00
0.700 1.03226E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.03226E-03 0.00000E+00 0.00000E+00 0.00000E+00
0.800 1.08713E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.08713E-03 0.00000E+00 0.00000E+00 0.00000E+00
0.900 1.15748E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.15748E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.000 1.22061E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.22061E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.100 1.27705E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.27705E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.200 1.33817E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.33817E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.300 1.50462E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.50462E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.400 1.90386E-03 0.00000E+00 0.00000E+00 0.00000E+00 1.90386E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.500 2.22558E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.22558E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.600 2.72601E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.72601E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.700 2.94799E-03 0.00000E+00 0.00000E+00 0.00000E+00 2.94799E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.800 3.45584E-03 0.00000E+00 0.00000E+00 0.00000E+00 3.45584E-03 0.00000E+00 0.00000E+00 0.00000E+00
1.900 4.33215E-03 0.00000E+00 0.00000E+00 0.00000E+00 4.33215E-03 0.00000E+00 0.00000E+00 0.00000E+00
